Arrival Chickens Date,Death,Chickens,DeathPerc,Date of Laid,Eggs,Laied,Water,Feed,Date of Selling,# Eggs sold (First quality),# Eggs sold (Second quality),AvgTemp,MinTemp,MaxTemp
5/26/2014,3,23797,0.0001260663,8/20/2014,22950,0.964407278,,,,,,20.8,16.9,25.5
5/26/2014,2,23795,0.0000840513,8/21/2014,23190,0.97457449,,,,,,20.3,15.8,25.8
5/26/2014,3,23792,0.0001260928,8/22/2014,23010,0.967131809,,,,,,21.2,15.6,28
5/26/2014,2,23790,0.0000840689,8/23/2014,23220,0.976040353,,,,,,18.8,15.4,23.1
5/26/2014,3,23787,0.0001261193,8/24/2014,22920,0.96355152,,,,,,20,14.2,26.6
5/26/2014,2,23785,0.0000840866,8/25/2014,23080,0.97035947,,,,,,19.9,16.9,24.2
5/26/2014,4,23781,0.0001682015,8/26/2014,23240,0.977250746,,,,,,20.2,17.3,24.7
5/26/2014,2,23779,0.0000841078,8/27/2014,22860,0.961352454,,,,,,22.7,18.1,29.2
5/26/2014,3,23776,0.0001261777,8/28/2014,22500,0.946332436,,,,,,21.3,16.4,26.6
5/26/2014,2,23774,0.0000841255,8/29/2014,22500,0.946412047,,,,,,21.8,14.7,29.5
5/26/2014,3,23771,0.0001262042,8/30/2014,22860,0.961675992,,,,,,23.3,17.2,30.7
5/26/2014,3,23768,0.0001262201,8/31/2014,22920,0.964321777,,,,,,22.7,16.4,29.5
5/26/2014,2,23766,0.0000841538,9/1/2014,22860,0.961878314,,,,,,18.6,13.4,25.6
5/26/2014,3,23763,0.0001262467,9/2/2014,23130,0.973361949,,,,,,19.3,12.7,26.6
5/26/2014,4,23759,0.0001683573,9/3/2014,22920,0.964687066,,,,,,18.2,14.7,23.2
5/26/2014,3,23756,0.0001262839,9/4/2014,23100,0.972385924,,,,,,20.4,17.2,24.9
5/26/2014,3,23753,0.0001262998,9/5/2014,23600,0.993558708,,,,,,22.6,18.9,28.1
5/26/2014,4,23749,0.0001684281,9/6/2014,23640,0.995410333,,,,,,22.9,16.9,29.6
5/26/2014,3,23746,0.0001263371,9/7/2014,23600,0.993851596,,,,,,21.6,16.5,27.8
5/26/2014,4,23742,0.0001684778,9/8/2014,23600,0.994019038,,,,,,22.3,16.1,29.4
5/26/2014,3,23739,0.0001263743,9/9/2014,23240,0.978979738,,,,,,23,17.2,30.1
5/26/2014,5,23734,0.0002106682,9/10/2014,22980,0.968231229,,,,,,21.2,16.3,26.6
5/26/2014,4,23730,0.0001685630,9/11/2014,23070,0.972187105,,,,,,18.6,15.2,26.1
5/26/2014,3,23727,0.0001264382,9/12/2014,22890,0.964723732,,,,,,17.3,13.8,22.2
5/26/2014,5,23722,0.0002107748,9/13/2014,23100,0.973779614,,,,,,18,11.5,24.5
5/26/2014,3,23719,0.0001264809,9/14/2014,21600,0.910662338,,,,,,19,12.7,26.3
5/26/2014,5,23714,0.0002108459,9/15/2014,23150,0.976216581,,,,,,19.4,13.2,26.6
5/26/2014,4,23710,0.0001687052,9/16/2014,23600,0.995360607,,,,,,19.7,14.4,26.5
5/26/2014,3,23707,0.0001265449,9/17/2014,22440,0.94655587,,,,,,19.2,13.2,25.1
5/26/2014,6,23701,0.0002531539,9/18/2014,23430,0.988565883,,,,,,18.7,12.6,24.2
5/26/2014,3,23698,0.0001265930,9/19/2014,23680,0.999240442,,,,,,19.7,16.4,23.4
5/26/2014,5,23693,0.0002110328,9/20/2014,22980,0.969906724,,,,,,20.3,17.1,24
5/26/2014,4,23689,0.0001688547,9/21/2014,22770,0.961205623,,,,,,20.5,16,26.2
5/26/2014,3,23686,0.0001266571,9/22/2014,22890,0.96639365,,,,,,21,15,28.2
5/26/2014,5,23681,0.0002111397,9/23/2014,22920,0.967864533,,,,,,16,10,23.3
5/26/2014,4,23677,0.0001689403,9/24/2014,23600,0.996747899,,,,,,15.5,8.9,22.4
5/26/2014,3,23674,0.0001267213,9/25/2014,22180,0.936892794,,,,,,17.6,12.8,24.7
5/26/2014,6,23668,0.0002535068,9/26/2014,22740,0.960790941,,,,,,16.5,11.2,23.7
5/26/2014,4,23664,0.0001690331,9/27/2014,22940,0.969405003,,,,,,16.9,10.8,24.9
5/26/2014,5,23659,0.0002113361,9/28/2014,22710,0.959888415,,,,,,18.1,11.8,26.1
5/26/2014,6,23653,0.0002536676,9/29/2014,22860,0.966473597,,,,,,18.1,11.3,26.3
5/26/2014,4,23649,0.0001691403,9/30/2014,23010,0.97297983,,,,,,18.6,11.7,26
5/26/2014,3,23646,0.0001268714,10/1/2014,21440,0.906707265,,,,,,17.5,14.6,20.6
5/26/2014,5,23641,0.0002114970,10/2/2014,22420,0.948352439,,,,,,18.1,12.8,25.6
5/26/2014,5,23636,0.0002115417,10/3/2014,22800,0.964630225,,,,,,18,13.4,24.3
5/26/2014,3,23633,0.0001269411,10/4/2014,22980,0.972369145,,,,,,16.5,12,23.4
5/26/2014,5,23628,0.0002116133,10/5/2014,22600,0.956492297,,,,,,15.9,9.6,23.6
5/26/2014,4,23624,0.0001693193,10/6/2014,23120,0.978665764,,,,,,15.5,10.1,23.5
5/26/2014,4,23620,0.0001693480,10/7/2014,22920,0.970364098,,,,,,16.1,10.8,21.7
5/26/2014,3,23617,0.0001270271,10/8/2014,22890,0.969217089,,,,,,17.4,15.2,20.7
5/26/2014,5,23612,0.0002117567,10/9/2014,22950,0.971963408,,,,,,18.2,15.3,22.8
5/26/2014,3,23609,0.0001270702,10/10/2014,22680,0.960650599,,,,,,19.3,16.2,23.3
5/26/2014,5,23604,0.0002118285,10/11/2014,23040,0.976105745,,,,,,20,17.3,24.7
5/26/2014,5,23599,0.0002118734,10/12/2014,22600,0.957667698,,,,,,18.6,15,23.7
5/26/2014,4,23595,0.0001695274,10/13/2014,23270,0.986225895,,,,,,17.6,14.3,20
5/26/2014,3,23592,0.0001271617,10/14/2014,22890,0.970244151,,,,,,17.1,15.1,20.2
5/26/2014,4,23588,0.0001695778,10/15/2014,22740,0.964049517,,,,,,18.4,15.6,22.5
5/26/2014,5,23583,0.0002120171,10/16/2014,22980,0.974430734,,,,,,18.8,15.5,23.4
5/26/2014,3,23580,0.0001272265,10/17/2014,22860,0.969465649,,,,,,19.7,15.2,25.3
5/26/2014,3,23577,0.0001272427,10/18/2014,22920,0.972133859,,,,,,18.8,14.8,25.3
5/26/2014,4,23573,0.0001696857,10/19/2014,21600,0.91630255,,,,,,19,15.1,24.8
5/26/2014,4,23569,0.0001697145,10/20/2014,23200,0.984343841,,,,,,17.7,14.8,22.9
5/26/2014,3,23566,0.0001273020,10/21/2014,22290,0.945854197,,,,,,19.7,16.3,24.4
5/26/2014,4,23562,0.0001697649,10/22/2014,22710,0.963840081,,,,,,15.4,10.3,19.8
5/26/2014,5,23557,0.0002122511,10/23/2014,22950,0.974232712,,,,,,14.4,7.7,21.4
5/26/2014,3,23554,0.0001273669,10/24/2014,22800,0.967988452,,,,,,14.9,8.1,23.1
5/26/2014,4,23550,0.0001698514,10/25/2014,22910,0.972823779,,,,,,13.1,8.5,19.1
5/26/2014,4,23546,0.0001698802,10/26/2014,22600,0.959823325,,,,,,11.6,6.1,18.9
5/26/2014,4,23542,0.0001699091,10/27/2014,23120,0.98207459,,,,,,9.8,5,15
5/26/2014,4,23538,0.0001699380,10/28/2014,22890,0.972470048,,,,,,8.3,3.1,16.4
5/26/2014,3,23535,0.0001274697,10/29/2014,22620,0.961121734,,,,,,7.4,1.7,16.2
5/26/2014,5,23530,0.0002124947,10/30/2014,22920,0.974075648,,,,,,8.5,3,16.9
5/26/2014,3,23527,0.0001275131,10/31/2014,22830,0.970374463,,,,,,8.7,2.1,18
5/26/2014,4,23523,0.0001700463,11/1/2014,23060,0.980317136,,,,,,10.8,5.7,18.7
5/26/2014,4,23519,0.0001700753,11/2/2014,22600,0.960925209,,,,,,10.7,5.4,20.2
5/26/2014,5,23514,0.0002126393,11/3/2014,22890,0.973462618,,,,,,9.6,4.2,13.8
5/26/2014,4,23510,0.0001701404,11/4/2014,22830,0.971076138,,,,,,15,12.2,18.6
5/26/2014,3,23507,0.0001276216,11/5/2014,22740,0.967371421,,,,,,15.1,14.2,16.3
5/26/2014,3,23504,0.0001276378,11/6/2014,22980,0.977705922,,,,,,13.6,12.7,15.4
5/26/2014,6,23498,0.0002553409,11/7/2014,22770,0.96901864,,,,,,12.8,11.5,14.2
5/26/2014,3,23495,0.0001276867,11/8/2014,22540,0.959353054,,,,,,14.2,12.4,16.4
5/26/2014,5,23490,0.0002128565,11/9/2014,22600,0.962111537,,,,,,14.3,13.6,16.3
5/26/2014,4,23486,0.0001703142,11/10/2014,23000,0.979306821,,,,,,14.2,13.5,15.3
5/26/2014,3,23483,0.0001277520,11/11/2014,22860,0.97347017,,,,,,14.6,12.2,17.3
5/26/2014,4,23479,0.0001703650,11/12/2014,22770,0.969802803,,,,,,15.3,14.3,17.1
5/26/2014,3,23476,0.0001277901,11/13/2014,22860,0.973760436,,,,,,13.9,12.3,16
5/26/2014,5,23471,0.0002130288,11/14/2014,22770,0.970133356,,,,,,12.8,8.7,18.6
5/26/2014,3,23468,0.0001278336,11/15/2014,22890,0.975370718,,,,,,12.9,10.3,14.4
5/26/2014,4,23464,0.0001704739,11/16/2014,22660,0.965734743,,,,,,11.5,7,18.9
5/26/2014,5,23459,0.0002131378,11/17/2014,23000,0.980433949,,,,,,9.1,5.5,11.8
5/26/2014,3,23456,0.0001278990,11/18/2014,22860,0.974590723,,,,,,9.4,5.5,15.4
5/26/2014,4,23452,0.0001705611,11/19/2014,22800,0.972198533,,,,,,8.1,4.6,13.4
5/26/2014,3,23449,0.0001279372,11/20/2014,22830,0.973602286,,,,,,5.5,1.3,12.6
5/26/2014,4,23445,0.0001706121,11/21/2014,22830,0.973768394,,,,,,6.5,0.9,12.9
5/26/2014,3,23442,0.0001279754,11/22/2014,22920,0.977732275,,,,,,6.8,2.4,14.1
5/26/2014,5,23437,0.0002133379,11/23/2014,22630,0.965567265,,,,,,7,3.8,11.8
5/26/2014,6,23431,0.0002560710,11/24/2014,23000,0.981605565,,,,,,8,3.6,13.7
5/26/2014,3,23428,0.0001280519,11/25/2014,22860,0.975755506,,,,,,8.9,6.1,11.5
5/26/2014,4,23424,0.0001707650,11/26/2014,22950,0.979764344,,,,,,8.8,7.9,9.9
5/26/2014,5,23419,0.0002135019,11/27/2014,22860,0.976130492,,,,,,8.1,7.6,9.1
5/26/2014,3,23416,0.0001281175,11/28/2014,22770,0.972412026,,,,,,9.3,7.6,10.9
5/26/2014,4,23412,0.0001708526,11/29/2014,22950,0.98026653,,,,,,11.7,10.2,13.3
5/26/2014,4,23408,0.0001708817,11/30/2014,21600,0.922761449,,,,,,12.2,11.1,13.2
5/26/2014,3,23405,0.0001281777,12/1/2014,23200,0.991241188,,,,,,13.2,10.8,16.6
5/26/2014,5,23400,0.0002136752,12/2/2014,23170,0.99017094,,,,,,10.6,9.7,11.9
5/26/2014,4,23396,0.0001709694,12/3/2014,22790,0.974098136,,,,,,9.8,8.3,12.6
5/26/2014,8,23388,0.0003420558,12/4/2014,22810,0.975286472,,,,,,8.6,8.3,8.9
5/26/2014,4,23384,0.0001710571,12/5/2014,22860,0.977591516,,,,,,9.4,8.6,11.2
5/26/2014,7,23377,0.0002994396,12/6/2014,22770,0.974034307,,,,,,10,8.8,13
5/26/2014,4,23373,0.0001711376,12/7/2014,21600,0.924143242,,,,,,9.6,7.6,13.7
5/26/2014,6,23367,0.0002567724,12/8/2014,23200,0.992853169,,,,,,6.2,3.3,8.8
5/26/2014,4,23363,0.0001712109,12/9/2014,22380,0.957924924,,,,,,7.8,3.3,12.5
5/26/2014,4,23359,0.0001712402,12/10/2014,22380,0.958088959,,,,,,4.7,0.3,10.4
5/26/2014,6,23353,0.0002569263,12/11/2014,23280,0.996874063,,,,,,3.3,-1.4,10.8
5/26/2014,4,23349,0.0001713135,12/12/2014,22180,0.949933616,,,,,,3.7,-2.5,9.3
5/26/2014,5,23344,0.0002141878,12/13/2014,23190,0.993403016,,,,,,5.6,4.4,7.3
5/26/2014,7,23337,0.0002999529,12/14/2014,22920,0.982131379,,,,,,7.3,5.7,9.2
5/26/2014,4,23333,0.0001714310,12/15/2014,22680,0.972013886,,,,,,8.6,7.2,10.7
5/26/2014,4,23329,0.0001714604,12/16/2014,22830,0.978610313,,,,,,9,8.1,9.8
5/26/2014,6,23323,0.0002572568,12/17/2014,22920,0.982720919,,,,,,8.5,5.8,12.6
5/26/2014,4,23319,0.0001715339,12/18/2014,22770,0.976456966,,,,,,6,4.2,7.4
5/26/2014,5,23314,0.0002144634,12/19/2014,23070,0.989534185,,,,,,5.4,3.9,6.7
5/26/2014,4,23310,0.0001716002,12/20/2014,23290,0.999141999,,,,,,6.7,4.8,8.7
5/26/2014,4,23306,0.0001716296,12/21/2014,22860,0.980863297,,,,,,6.2,4.6,8.1
5/26/2014,9,23297,0.0003863158,12/22/2014,23080,0.990685496,,,,,,3.7,2.6,5.3
5/26/2014,9,23288,0.0003864651,12/23/2014,22110,0.949416008,,,,,,3,2.7,3.5
5/26/2014,11,23277,0.0004725695,12/24/2014,22770,0.978218843,,,,,,4.2,2.9,5.5
5/26/2014,9,23268,0.0003867973,12/25/2014,22680,0.974729242,,,,,,4.1,0.5,6.4
5/26/2014,10,23258,0.0004299596,12/26/2014,22920,0.985467366,,,,,,0.7,-1.4,3.4
5/26/2014,9,23249,0.0003871134,12/27/2014,22770,0.979396963,,,,,,0.2,-0.4,0.8
5/26/2014,10,23239,0.0004303111,12/28/2014,22680,0.975945609,,,,,,-0.1,-1.3,1.4
5/26/2014,6,23233,0.0002582533,12/29/2014,22860,0.98394525,,,,,,0.8,-2.2,4.5
5/26/2014,4,23229,0.0001721985,12/30/2014,22750,0.979379224,,,,,,-1,-5.3,5.2
5/26/2014,7,23222,0.0003014383,12/31/2014,22830,0.983119456,,,,,,-2.3,-4.8,0.4
5/26/2014,4,23218,0.0001722801,1/1/2015,22690,0.977259023,,,,,,-0.5,-4.5,5.4
5/26/2014,4,23214,0.0001723098,1/2/2015,22860,0.984750582,,,,,,1.1,-2.5,5.8
5/26/2014,8,23206,0.0003447384,1/3/2015,22770,0.981211756,,,,,,2.3,-2.1,10.3
5/26/2014,4,23202,0.0001723989,1/4/2015,22680,0.977501939,,,,,,4.1,-1.6,10.3
5/26/2014,4,23198,0.0001724287,1/5/2015,22800,0.982843349,,,,,,3.5,-2.1,10.8
5/26/2014,7,23191,0.0003018412,1/6/2015,22500,0.970203958,,,,,,2,-3.4,10.5
5/26/2014,4,23187,0.0001725105,1/7/2015,22620,0.975546643,,,,,,2.8,-2,9.5
5/26/2014,6,23181,0.0002588327,1/8/2015,22470,0.969328329,,,,,,4.8,0.2,10
5/26/2014,4,23177,0.0001725849,1/9/2015,22700,0.979419252,,,,,,2.7,-0.2,8.6
5/26/2014,7,23170,0.0003021148,1/10/2015,22590,0.974967631,,,,,,1.6,-0.6,6.5
5/26/2014,5,23165,0.0002158429,1/11/2015,22260,0.960932441,,,,,,1.6,-2.5,5.4
5/26/2014,7,23158,0.0003022714,1/12/2015,22680,0.979359185,,,,,,4.1,-1.8,12.9
5/26/2014,4,23154,0.0001727563,1/13/2015,22470,0.970458668,,,,,,3.3,-3.4,11.7
5/26/2014,4,23150,0.0001727862,1/14/2015,22470,0.97062635,,,,,,4.1,0.2,8.7
5/26/2014,6,23144,0.0002592465,1/15/2015,22500,0.972174214,,,,,,3.9,0.5,6.4
5/26/2014,5,23139,0.0002160854,1/16/2015,22470,0.971087774,,,,,,7.5,3.8,10.1
5/26/2014,4,23135,0.0001728982,1/17/2015,22530,0.973849146,,,,,,9.6,5,13.4
5/26/2014,6,23129,0.0002594146,1/18/2015,22680,0.980587142,,,,,,5.2,0.2,12.8
5/26/2014,7,23122,0.0003027420,1/19/2015,21900,0.947149901,,,,,,2.5,-0.8,8.1
5/26/2014,4,23118,0.0001730253,1/20/2015,22260,0.962886063,,,,,,2,-1.4,5.1
5/26/2014,5,23113,0.0002163285,1/21/2015,22440,0.970882188,,,,,,4.7,2.3,7.2
5/26/2014,4,23109,0.0001730927,1/22/2015,22050,0.954173699,,,,,,5.7,5,6.7
5/26/2014,7,23102,0.0003030041,1/23/2015,22260,0.963552939,,,,,,5.2,2.7,9.9
5/26/2014,4,23098,0.0001731752,1/24/2015,22200,0.961122175,,,,,,6.8,2.7,13.5
5/26/2014,6,23092,0.0002598302,1/25/2015,22230,0.962671055,,,,,,5.8,1,12.4
5/26/2014,6,23086,0.0002598978,1/26/2015,22080,0.956423807,,,,,,4.5,-0.4,11.2
5/26/2014,4,23082,0.0001732952,1/27/2015,22020,0.953990122,,,,,,1.6,-1.1,6.2
5/26/2014,5,23077,0.0002166659,1/28/2015,22050,0.955496815,,,,,,2,-2.1,10
5/26/2014,6,23071,0.0002600668,1/29/2015,22110,0.958345975,,,,,,1.2,-2.5,4
5/26/2014,5,23066,0.0002167693,1/30/2015,21960,0.952050637,,,,,,2.4,-0.1,6.7
5/26/2014,7,23059,0.0003035691,1/31/2015,22140,0.960145713,,,,,,2,-3.5,8.7
5/26/2014,5,23054,0.0002168821,2/1/2015,21840,0.947341025,,,,,,2.5,-2.5,8.6
5/26/2014,4,23050,0.0001735358,2/2/2015,21810,0.946203905,,,,,,1.4,-3.7,9.5
5/26/2014,7,23043,0.0003037799,2/3/2015,21810,0.946491342,,,,,,3.1,-2,7.4
5/26/2014,4,23039,0.0001736186,2/4/2015,21840,0.947957811,,,,,,6,3.1,10.5
5/26/2014,6,23033,0.0002604958,2/5/2015,21870,0.949507229,,,,,,3.7,0.8,6
5/26/2014,4,23029,0.0001736940,2/6/2015,21780,0.945764037,,,,,,1.9,0.1,4.2
5/26/2014,6,23023,0.0002606090,2/7/2015,21780,0.946010511,,,,,,2.7,-1.2,8
5/26/2014,5,23018,0.0002172213,2/8/2015,21870,0.950125988,,,,,,-0.6,-3.4,3
5/26/2014,4,23014,0.0001738072,2/9/2015,21690,0.942469801,,,,,,-1.1,-4.7,5.4
5/26/2014,6,23008,0.0002607789,2/10/2015,21630,0.940107789,,,,,,1.2,-3.8,9.4
5/26/2014,4,23004,0.0001738828,2/11/2015,21780,0.946791862,,,,,,2,-2.1,9.4
5/26/2014,7,22997,0.0003043875,2/12/2015,21660,0.941861982,,,,,,2.6,-3.5,9.9
5/26/2014,4,22993,0.0001739660,2/13/2015,21690,0.943330579,,,,,,4.7,0.9,9.8
5/26/2014,8,22985,0.0003480531,2/14/2015,21750,0.946269306,,,,,,5.5,4,7.2
5/26/2014,5,22980,0.0002175805,2/15/2015,21720,0.945169713,,,,,,7.5,4.7,8.6
5/26/2014,6,22974,0.0002611648,2/16/2015,21630,0.941499086,,,,,,7.6,2.8,12.7
5/26/2014,4,22970,0.0001741402,2/17/2015,21510,0.936438833,,,,,,8.1,2.6,15.5
5/26/2014,5,22965,0.0002177226,2/18/2015,21450,0.934030046,,,,,,5.5,-0.2,11.8
5/26/2014,4,22961,0.0001742084,2/19/2015,21420,0.932886198,,,,,,3.8,-2.2,12.1
5/26/2014,7,22954,0.0003049577,2/20/2015,21330,0.929249804,,,,,,3.6,-2,12
5/26/2014,4,22950,0.0001742919,2/21/2015,21390,0.932026144,,,,,,5.5,1.9,7.5
5/26/2014,7,22943,0.0003051040,2/22/2015,20700,0.902235976,,,,,,6.7,5,9
5/26/2014,4,22939,0.0001743755,2/23/2015,22020,0.959937225,,,,,,7.5,0.8,14.9
5/26/2014,7,22932,0.0003052503,2/24/2015,21330,0.930141287,,,,,,6.2,4,8.4
5/26/2014,6,22926,0.0002617116,2/25/2015,21390,0.933001832,,,,,,7,4.8,9.5
5/26/2014,4,22922,0.0001745048,2/26/2015,21300,0.929238286,,,,,,8,5,13.3
5/26/2014,8,22914,0.0003491315,2/27/2015,21390,0.933490443,,,,,,8.8,5.4,12.7
5/26/2014,5,22909,0.0002182548,2/28/2015,21330,0.931075123,,,,,,7.5,2.3,13.8
5/26/2014,4,22905,0.0001746344,3/1/2015,21210,0.92599869,,,,,,6.7,0.3,15.3
5/26/2014,6,22899,0.0002620202,3/2/2015,21330,0.931481724,,,,,,9.1,5.1,12.9
5/26/2014,4,22895,0.0001747106,3/3/2015,21270,0.929023804,,,,,,7.5,1.5,15.7
5/26/2014,5,22890,0.0002184360,3/4/2015,21330,0.931847969,,,,,,8,1.1,15.3
5/26/2014,6,22884,0.0002621919,3/5/2015,21300,0.930781332,,,,,,9.3,3.9,14.2
5/26/2014,5,22879,0.0002185410,3/6/2015,21360,0.933607238,,,,,,7.4,-0.5,14.6
5/26/2014,4,22875,0.0001748634,3/7/2015,21270,0.929836066,,,,,,6.3,-1,14.7
5/26/2014,7,22868,0.0003061046,3/8/2015,20670,0.903883156,,,,,,6.3,-1.4,14.7
5/26/2014,5,22863,0.0002186940,3/9/2015,21240,0.929011941,,,,,,6.2,0.8,12.9
5/26/2014,4,22859,0.0001749858,3/10/2015,21810,0.954109979,,,,,,8,1.6,16.2
5/26/2014,7,22852,0.0003063189,3/11/2015,21120,0.924207947,,,,,,10.1,3.6,18.3
5/26/2014,4,22848,0.0001750700,3/12/2015,21270,0.930934874,,,,,,8.7,1.7,16.9
5/26/2014,6,22842,0.0002626740,3/13/2015,22700,0.993783381,,,,,,7.3,0.1,16.3
5/26/2014,3,22839,0.0001313543,3/14/2015,20100,0.880073558,,,,,,7.4,1.2,14.9
5/26/2014,6,22833,0.0002627776,3/15/2015,21240,0.930232558,,,,,,8.6,2.7,13.8
5/26/2014,7,22826,0.0003066678,3/16/2015,21840,0.956803645,,,,,,8.2,7.3,8.9
5/26/2014,5,22821,0.0002190964,3/17/2015,21150,0.926777968,,,,,,10.8,7.2,15.4
5/26/2014,8,22813,0.0003506772,3/18/2015,21210,0.929733047,,,,,,8.4,3,16.3
5/26/2014,5,22808,0.0002192213,3/19/2015,21270,0.93256752,,,,,,9.1,2.9,17.1
5/26/2014,7,22801,0.0003070041,3/20/2015,21030,0.922327968,,,,,,9.4,2.9,16.8
5/26/2014,5,22796,0.0002193367,3/21/2015,21120,0.92647833,,,,,,10.3,5.2,16.1
5/26/2014,9,22787,0.0003949620,3/22/2015,21060,0.924211173,,,,,,9,6.5,13.2
5/26/2014,5,22782,0.0002194715,3/23/2015,21270,0.933631815,,,,,,10.7,3.8,17.9
5/26/2014,8,22774,0.0003512778,3/24/2015,21180,0.930007904,,,,,,11.6,5.8,17.4
5/26/2014,5,22769,0.0002195968,3/25/2015,22560,0.990820853,,,,,,11,9.5,13.7
5/26/2014,7,22762,0.0003075301,3/26/2015,19780,0.86899218,,,,,,11,9.6,12.2
5/26/2014,5,22757,0.0002197126,3/27/2015,21180,0.930702641,,,,,,12.6,8.6,17.9
5/26/2014,7,22750,0.0003076923,3/28/2015,21210,0.932307692,,,,,,13.1,4.7,20.3
5/26/2014,6,22744,0.0002638058,3/29/2015,21000,0.923320436,,,,,,11.5,4.9,19
5/26/2014,7,22737,0.0003078682,3/30/2015,21360,0.939437921,,,,,,13.9,4.8,22.8
5/26/2014,6,22731,0.0002639567,3/31/2015,19680,0.865778012,,,,,,14.6,5.1,23.5
5/26/2014,5,22726,0.0002200123,4/1/2015,21120,0.929332043,,,,,,13,6.2,19.8
5/26/2014,8,22718,0.0003521437,4/2/2015,22680,0.998327318,,,,,,13,5.4,20.1
5/26/2014,5,22713,0.0002201382,4/3/2015,21150,0.931184784,,,,,,11.6,5.4,17.5
5/26/2014,7,22706,0.0003082886,4/4/2015,21120,0.930150621,,,,,,9.7,8,12.1
5/26/2014,6,22700,0.0002643172,4/5/2015,21440,0.944493392,,,,,,8.7,3,13.2
5/26/2014,5,22695,0.0002203128,4/6/2015,21970,0.968054638,,,,,,7.9,-1.1,15.6
