Arrival Chickens Date,Death,Chickens,DeathPerc,Date of Laid,Eggs,Laied,Water,Feed,Date of Selling,# Eggs sold (First quality),# Eggs sold (Second quality),AvgTemp,MinTemp,MaxTemp,AvgHum,MinHum,MaxHum
8/9/2020,7,41814,0.0001674080,11/14/2020,40560,0.970010044,136,122,11/14/2020,40170,4110,11.1,9.9,13.9,88.4,66.5,99.3
8/9/2020,4,41810,0.0000956709,11/15/2020,40650,0.972255441,145,123,,0,0,11.8,10.3,14.8,81.8,61.2,96.1
8/9/2020,4,41806,0.0000956800,11/16/2020,40530,0.969478065,140,122,11/16/2020,80370,0,9.8,5.5,12.8,96.3,82.8,99.4
8/9/2020,8,41798,0.0001913967,11/17/2020,40590,0.971099096,140,120,11/17/2020,40080,0,8.5,3.9,17.2,89.4,51.2,99.4
8/9/2020,4,41794,0.0000957075,11/18/2020,40530,0.969756424,138,123,11/18/2020,40110,0,5.8,3.7,8.4,88.6,60.2,99.4
8/9/2020,6,41788,0.0001435819,11/19/2020,40560,0.970613573,145,125,11/19/2020,40080,0,5.8,4.3,7.8,88.6,60.2,99.4
8/9/2020,5,41783,0.0001196659,11/20/2020,40620,0.972165713,135,123,11/20/2020,40170,0,8.9,4.6,15.2,72.3,46.6,99.4
8/9/2020,4,41779,0.0000957419,11/21/2020,41070,0.983029752,139,124,11/21/2020,40590,0,5,0,11.7,56.1,27.9,78.3
8/9/2020,7,41772,0.0001675764,11/22/2020,40740,0.975294456,145,123,,0,0,3.4,-1.6,11.2,72,39.2,89.4
8/9/2020,5,41767,0.0001197117,11/23/2020,40260,0.963918883,138,119,11/23/2020,80220,0,3.4,-1.6,10.9,77.9,48.8,97.1
8/9/2020,8,41759,0.0001915755,11/24/2020,40530,0.970569219,142,119,11/24/2020,40140,4320,5.2,0.8,13.3,79.5,38.2,98.2
8/9/2020,7,41752,0.0001676566,11/25/2020,40620,0.972887526,140,116,11/25/2020,40500,0,3.5,-1.7,12.3,86.3,47.8,99.4
8/9/2020,5,41747,0.0001197691,11/26/2020,40440,0.968692361,145,121,11/26/2020,40080,0,2.1,-2.9,10.1,88.9,52.9,99.4
8/9/2020,7,41740,0.0001677048,11/27/2020,40470,0.969573551,135,118,11/27/2020,40050,0,2.1,-0.2,5.1,94,65.3,99.4
8/9/2020,6,41734,0.0001437677,11/28/2020,40440,0.968994106,138,122,11/28/2020,40080,0,4.2,0.3,6.8,93.6,82.9,99.4
8/9/2020,7,41727,0.0001677571,11/29/2020,40530,0.971313538,145,124,,0,0,6.7,1.6,11.9,86.7,55.5,99.4
8/9/2020,4,41723,0.0000958704,11/30/2020,40380,0.967811519,138,122,11/30/2020,80040,0,4.1,0.1,10.3,82.9,54.8,99.4
8/9/2020,5,41718,0.0001198523,12/1/2020,40500,0.97080397,137,123,12/1/2020,40050,0,4.1,2.4,5.4,70.8,61.6,80.4
8/9/2020,8,41710,0.0001918005,12/2/2020,40230,0.964516902,142,121,12/2/2020,39840,0,1.3,0.2,4.5,94.7,56.6,99.4
8/9/2020,5,41705,0.0001198897,12/3/2020,39840,0.955281141,131,124,12/3/2020,39420,0,0.9,-0.9,2.8,99.2,97.5,99.4
8/9/2020,6,41699,0.0001438883,12/4/2020,40800,0.97844073,138,122,12/4/2020,40320,4230,5,0.7,8.9,93.1,80.1,99.4
8/9/2020,4,41695,0.0000959348,12/5/2020,40770,0.977815086,137,126,12/5/2020,40440,0,6.6,3.7,9.2,98.2,87.9,99.4
8/9/2020,9,41686,0.0002158998,12/6/2020,40230,0.965072206,140,122,,0,0,4.3,1.6,5.2,99,94.5,99.4
8/9/2020,7,41679,0.0001679503,12/7/2020,40290,0.966673865,136,124,12/7/2020,40050,0,5.1,0.9,7.9,90,78.9,99.4
8/9/2020,5,41674,0.0001199789,12/8/2020,40440,0.970389211,135,123,,0,0,5.9,5.2,6.5,97.4,81.8,99.4
8/9/2020,7,41667,0.0001679987,12/9/2020,40960,0.983032136,139,121,12/9/2020,80790,0,6.3,6,6.9,99.3,97.8,99.4
8/9/2020,4,41663,0.0000960084,12/10/2020,40290,0.9670451,140,122,12/10/2020,39990,0,5.9,3.5,8.2,98.4,91.8,99.4
8/9/2020,7,41656,0.0001680430,12/11/2020,40860,0.980891108,135,124,12/11/2020,40500,0,4.7,2.6,6.8,94.5,74.3,99.4
8/9/2020,4,41652,0.0000960338,12/12/2020,40800,0.9795448,140,123,12/12/2020,40470,0,5.4,3,7.7,96.2,77.8,99.4
8/9/2020,7,41645,0.0001680874,12/13/2020,40620,0.975387201,137,121,,0,0,2.3,0.2,4.6,82.4,52.5,99.4
8/9/2020,4,41641,0.0000960592,12/14/2020,40650,0.97620134,144,122,12/14/2020,80610,0,1.7,-0.3,4.2,92.3,56.8,99.4
8/9/2020,6,41635,0.0001441095,12/15/2020,40500,0.972739282,141,123,12/15/2020,40110,0,4.6,0.4,8.4,91.2,65.3,99.4
8/9/2020,6,41629,0.0001441303,12/16/2020,41040,0.985851209,135,124,12/16/2020,40650,0,6.8,5.2,9.2,98.8,90.4,99.4
8/9/2020,4,41625,0.0000960961,12/17/2020,40650,0.976576577,140,126,12/17/2020,40290,4320,7.1,6,8.5,98.4,92.4,99.4
8/9/2020,6,41619,0.0001441649,12/18/2020,40920,0.983204786,139,122,12/18/2020,40590,0,7.8,6.1,10.9,90.7,70.4,99.4
8/9/2020,5,41614,0.0001201519,12/19/2020,40800,0.980439275,140,124,12/19/2020,40380,0,7.6,4.7,10.7,84.6,60,99.4
8/9/2020,5,41609,0.0001201663,12/20/2020,40680,0.9776731,135,123,,0,0,7.6,6.8,9.2,95.6,85.3,99.4
8/9/2020,4,41605,0.0000961423,12/21/2020,40650,0.977046028,140,124,12/21/2020,80610,0,7.9,6.8,9.2,98.3,94,99.4
8/9/2020,7,41598,0.0001682773,12/22/2020,40740,0.979374008,135,126,12/22/2020,40350,0,8.7,7.8,10.4,96.6,81.5,99.4
8/9/2020,4,41594,0.0000961677,12/23/2020,40650,0.977304419,137,116,12/23/2020,40290,0,8.7,8,9.8,93.1,84.4,99.4
8/9/2020,7,41587,0.0001683218,12/24/2020,40650,0.977468921,145,124,12/24/2020,40260,0,8.2,7.8,8.9,99.4,99.4,99.4
8/9/2020,7,41580,0.0001683502,12/25/2020,40860,0.982683983,150,122,,0,0,6.8,5,8.3,95.3,83.1,99.4
8/9/2020,6,41574,0.0001443210,12/26/2020,40110,0.964785683,139,116,,0,0,4.1,-1.3,9.9,82,48.1,99.3
8/9/2020,8,41566,0.0001924650,12/27/2020,40980,0.985901939,140,119,12/27/2020,120840,0,0.5,-3.1,6.5,83.2,46.3,99.4
8/9/2020,5,41561,0.0001203051,12/28/2020,40590,0.976636751,135,120,12/28/2020,40260,0,1,-0.6,3.4,99.1,94.4,99.4
8/9/2020,8,41553,0.0001925252,12/29/2020,40650,0.978268717,138,122,12/29/2020,40350,4320,1.7,-1.3,6.2,98,89.7,99.4
8/9/2020,6,41547,0.0001444148,12/30/2020,40170,0.966856813,136,123,12/30/2020,39900,0,2.4,0.1,4.8,99.3,98.8,99.4
8/9/2020,5,41542,0.0001203601,12/31/2020,40260,0.969139666,137,125,12/31/2020,39960,0,1.8,-2,7.4,80.7,48.2,99.4
8/9/2020,7,41535,0.0001685326,1/1/2021,40710,0.980137234,140,124,,0,0,4.3,2.4,5.8,94.2,76.9,99.4
8/9/2020,7,41528,0.0001685610,1/2/2021,40140,0.966576767,135,120,1/2/2021,80310,0,7,4.5,8.7,96.2,84.5,99.4
8/9/2020,7,41521,0.0001685894,1/3/2021,40410,0.973242456,140,123,,0,0,7.3,3.6,10.5,89.9,67.9,99.4
8/9/2020,4,41517,0.0000963461,1/4/2021,39960,0.96249729,135,129,1/4/2021,79860,0,5.3,3.3,8.2,89,77.3,99.4
8/9/2020,4,41513,0.0000963554,1/5/2021,40350,0.971984679,136,131,1/5/2021,40110,0,4,1.4,5.8,90.8,74.3,99.4
8/9/2020,7,41506,0.0001686503,1/6/2021,39510,0.951910567,139,129,,0,0,4.1,1,6.1,98.6,94.9,99.4
8/9/2020,4,41502,0.0000963809,1/7/2021,40290,0.970796588,135,124,1/7/2021,79230,0,2.4,0.5,5.7,91,56.8,99.4
8/9/2020,10,41492,0.0002410103,1/8/2021,39870,0.960908127,140,125,1/8/2021,39600,0,2.5,-2.2,8.8,75.1,38,99.2
8/9/2020,8,41484,0.0001928454,1/9/2021,40290,0.971217819,138,125,1/9/2021,39900,0,0.8,-2.9,6,61.9,34.7,84.9
8/9/2020,6,41478,0.0001446550,1/10/2021,40140,0.967741935,133,119,,0,0,1.4,-3.2,5.5,64.3,46.5,89.3
8/9/2020,4,41474,0.0000964460,1/11/2021,40410,0.974345373,137,123,1/11/2021,79830,4320,-0.7,-5.4,6.1,71.9,39.2,90
8/9/2020,8,41466,0.0001929291,1/12/2021,39870,0.961510635,135,123,1/12/2021,39600,0,-0.6,-4.3,4.5,77,53.8,96
8/9/2020,6,41460,0.0001447178,1/13/2021,40200,0.969609262,137,121,1/13/2021,39750,0,-0.5,-5.7,7,77.3,34.2,97.7
8/9/2020,4,41456,0.0000964878,1/14/2021,40320,0.972597453,140,118,1/14/2021,39900,0,0.3,-4.2,6.6,82.7,61.1,97.2
8/9/2020,4,41452,0.0000964972,1/15/2021,40110,0.967625205,131,119,1/15/2021,39780,0,3,-0.4,5.6,56.8,43.7,88.9
8/9/2020,6,41446,0.0001447667,1/16/2021,40020,0.965593785,137,126,1/16/2021,39690,0,1,-3.7,8.2,77.6,42.4,95.7
8/9/2020,7,41439,0.0001689230,1/17/2021,39870,0.962137117,145,126,,0,0,0.6,-2.6,4,80.4,55.4,97.3
8/9/2020,4,41435,0.0000965367,1/18/2021,40260,0.971642331,136,127,1/18/2021,79380,0,-0.9,-5,6.4,87.1,54.9,99.3
8/9/2020,5,41430,0.0001206855,1/19/2021,39960,0.964518465,140,126,1/19/2021,39570,0,-2,-4.1,-0.1,95.9,81.4,99.4
8/9/2020,8,41422,0.0001931341,1/20/2021,40170,0.969774516,135,123,1/20/2021,39720,0,1.5,-0.4,3,99.1,95.8,99.4
8/9/2020,7,41415,0.0001690209,1/21/2021,39870,0.962694676,144,123,1/21/2021,39480,0,2.9,1.7,4.1,99,95.2,99.4
8/9/2020,7,41408,0.0001690495,1/22/2021,39930,0.964306414,137,123,1/22/2021,39570,0,5.4,3.3,9.1,99.4,99.2,99.4
8/9/2020,4,41404,0.0000966090,1/23/2021,40140,0.969471549,137,124,1/23/2021,39720,4890,6.7,1.9,9,98.9,94.7,99.4
8/9/2020,8,41396,0.0001932554,1/24/2021,39900,0.963861243,140,124,,0,0,2,0.1,6.1,95.2,65.6,99.4
8/9/2020,7,41389,0.0001691271,1/25/2021,39840,0.962574597,138,118,1/25/2021,78900,0,1.8,-2,6.2,73.5,48.2,99.4
8/9/2020,4,41385,0.0000966534,1/26/2021,40110,0.969191736,139,128,1/26/2021,39690,0,3.2,-1.8,9.9,52.9,29.5,79.5
8/9/2020,7,41378,0.0001691720,1/27/2021,39600,0.957030306,144,121,1/27/2021,39240,0,2.3,-1.5,6.3,55.5,42.8,75.6
8/9/2020,4,41374,0.0000966791,1/28/2021,39630,0.957847924,140,122,1/28/2021,39240,0,1.5,-2.3,6.5,67.3,47.4,94
8/9/2020,7,41367,0.0001692170,1/29/2021,39780,0.961636087,141,127,1/29/2021,39420,0,1.3,-1.9,5.6,78,61.5,93.2
8/9/2020,8,41359,0.0001934283,1/30/2021,40110,0.969801011,144,126,1/30/2021,39720,0,3.6,-2.1,6.9,80.3,59,99.2
8/9/2020,7,41352,0.0001692784,1/31/2021,39510,0.955455601,139,125,,0,0,5.3,1.4,8.6,96.4,81.3,99.4
8/9/2020,7,41345,0.0001693071,2/1/2021,39750,0.961422179,140,118,2/1/2021,78660,0,4,-0.1,9.8,89.9,69.7,99.4
8/9/2020,5,41340,0.0001209482,2/2/2021,40080,0.969521045,145,123,2/2/2021,39780,0,2.7,-0.9,6.8,94.1,65.5,99.4
8/9/2020,7,41333,0.0001693562,2/3/2021,39840,0.963878741,150,121,2/3/2021,39600,0,5.4,3.8,6.7,99.4,99.4,99.4
8/9/2020,4,41329,0.0000967843,2/4/2021,39570,0.957439086,140,117,2/4/2021,39180,4320,7,5.9,8.5,99.4,99.2,99.4
8/9/2020,6,41323,0.0001451976,2/5/2021,39960,0.967015948,160,123,2/5/2021,39540,0,9.1,7.1,12.2,96,86,99.4
8/9/2020,8,41315,0.0001936343,2/6/2021,39570,0.957763524,155,124,2/6/2021,39240,0,9.3,7.8,11.7,93.3,82.5,99.4
8/9/2020,7,41308,0.0001694587,2/7/2021,39810,0.963735838,138,111,,0,0,10.1,8.5,12.6,96.5,85.4,99.4
8/9/2020,4,41304,0.0000968429,2/8/2021,38850,0.940586868,135,105,2/8/2021,71910,0,8.4,5.5,13.9,83.1,49.5,99.4
8/9/2020,5,41299,0.0001210683,2/9/2021,40530,0.981379694,145,120,2/9/2021,46290,0,8.7,7.1,11.6,91.4,76.9,99.4
8/9/2020,6,41293,0.0001453031,2/10/2021,40230,0.974257138,140,118,2/10/2021,39960,0,7.7,5.9,8.3,99.3,96.9,99.4
8/9/2020,4,41289,0.0000968781,2/11/2021,39690,0.961272978,160,124,2/11/2021,39360,0,6.8,1.7,12.7,80,56.9,99.4
8/9/2020,8,41281,0.0001937938,2/12/2021,40350,0.977447252,165,115,2/12/2021,39990,0,2.5,0.6,5.2,54.1,45.8,65.5
8/9/2020,5,41276,0.0001211358,2/13/2021,39810,0.964482993,170,122,2/13/2021,39540,0,-0.6,-4.8,3,50.3,34.9,81.3
8/9/2020,7,41269,0.0001696188,2/14/2021,39330,0.953015581,170,123,,0,0,0.6,-4.2,8.1,54.3,21.3,86.3
8/9/2020,7,41262,0.0001696476,2/15/2021,39180,0.949541951,165,126,2/15/2021,77850,0,0.9,-5.9,9,61.5,26.3,86.1
8/9/2020,7,41255,0.0001696764,2/16/2021,39750,0.963519573,160,112,2/16/2021,39390,0,3.9,-2.6,11.9,66.4,51.2,87.9
8/9/2020,5,41250,0.0001212121,2/17/2021,39300,0.952727273,170,123,2/17/2021,38940,4320,7,4,13.7,62.4,49.4,74.3
8/9/2020,4,41246,0.0000969791,2/18/2021,38970,0.944818892,155,118,2/18/2021,38640,0,8.4,2.3,14.2,70.3,50.4,92
8/9/2020,7,41239,0.0001697422,2/19/2021,38610,0.936249667,180,131,2/19/2021,38250,0,8.8,5.8,12.6,93.1,79.4,99.4
8/9/2020,6,41233,0.0001455145,2/20/2021,39150,0.949482211,165,112,2/20/2021,38790,0,9.8,5.2,15.3,87,72.3,99.4
8/9/2020,4,41229,0.0000970191,2/21/2021,39390,0.955395474,170,122,,0,0,9.8,5.2,15.9,84.7,62.6,99.5
8/9/2020,6,41223,0.0001455498,2/22/2021,38850,0.942435048,160,122,2/22/2021,77580,0,9.2,5.7,14.5,91.6,70.9,99.4
8/9/2020,8,41215,0.0001941041,2/23/2021,39240,0.952080553,180,139,2/23/2021,38880,0,7.5,4,15.2,88.8,62.8,99.4
8/9/2020,15,41200,0.0003640777,2/24/2021,39570,0.960436893,140,98,2/24/2021,39180,0,11.9,3.5,21,59.7,26.7,84.5
8/9/2020,7,41193,0.0001699318,2/25/2021,39690,0.963513218,150,111,2/25/2021,39330,0,11.9,4.4,21.4,56.7,26.3,79.6
8/9/2020,4,41189,0.0000971133,2/26/2021,39300,0.954138241,160,105,2/26/2021,39000,0,11.1,3.3,21.2,58.9,27.1,84
8/9/2020,8,41181,0.0001942643,2/27/2021,39690,0.963793983,165,122,2/27/2021,39390,0,10.8,3.2,19.1,57.7,31,91.2
8/9/2020,8,41173,0.0001943021,2/28/2021,39690,0.96398125,148,125,,0,0,8.7,1.7,14.5,52.3,34.2,86.6
8/9/2020,7,41166,0.0001700432,3/1/2021,39390,0.956857601,170,127,3/1/2021,78480,0,7.3,-0.3,17,62.5,28.6,95.6
8/9/2020,6,41160,0.0001457726,3/2/2021,39480,0.959183673,180,121,3/2/2021,39150,4320,7.7,-0.8,17.9,65.8,32.6,96.6
8/9/2020,7,41153,0.0001700970,3/3/2021,39750,0.96590771,190,126,3/3/2021,39420,0,7.9,0.3,16.8,70.5,40.3,97.2
8/9/2020,7,41146,0.0001701259,3/4/2021,38370,0.932532932,165,122,3/4/2021,38010,0,8.4,1.2,16.6,75,43.1,99.4
8/9/2020,8,41138,0.0001944674,3/5/2021,39960,0.971364675,150,116,3/5/2021,39570,0,11.2,6,17.7,70.8,47.1,92.7
8/9/2020,6,41132,0.0001458718,3/6/2021,39060,0.949625596,148,120,3/6/2021,38760,0,7.3,1.2,11,61.3,38.7,90.2
8/9/2020,8,41124,0.0001945336,3/7/2021,39120,0.951269332,170,122,,0,0,5.2,-1.6,13,65.3,38.6,90.4
8/9/2020,9,41115,0.0002188982,3/8/2021,38760,0.942721634,160,121,3/8/2021,77220,0,5.6,-1.5,13.4,69.6,45.3,94.6
8/9/2020,7,41108,0.0001702832,3/9/2021,39360,0.957477863,155,122,3/9/2021,39060,0,6.7,-0.4,14.4,66.5,34.7,99.3
8/9/2020,7,41101,0.0001703122,3/10/2021,39510,0.96129048,145,124,3/10/2021,39180,0,7.8,1.1,15.6,64.8,39.7,98.5
8/9/2020,6,41095,0.0001460032,3/11/2021,38580,0.938800341,150,118,3/11/2021,38280,0,7.4,0.9,13.1,72.8,50.6,91.9
8/9/2020,8,41087,0.0001947088,3/12/2021,38250,0.930951396,180,125,3/12/2021,37920,0,10.1,4.8,15.5,84.9,64.6,99.4
8/9/2020,9,41078,0.0002190954,3/13/2021,39210,0.954525537,175,126,3/13/2021,38880,0,9.3,1.4,17.7,73.5,44.8,99.3
8/9/2020,7,41071,0.0001704366,3/14/2021,37890,0.922548757,160,127,,0,0,7.9,0.9,17,66.1,21.7,96.9
8/9/2020,9,41062,0.0002191808,3/15/2021,38430,0.935901807,165,125,3/15/2021,75600,0,8.5,0,17.1,58.2,25.1,98.9
8/9/2020,8,41054,0.0001948653,3/16/2021,38550,0.939007161,170,125,3/16/2021,38220,4320,9.6,3,18,31.2,14.9,63.5
8/9/2020,7,41047,0.0001705362,3/17/2021,38400,0.935512949,160,122,3/17/2021,38070,0,9.2,-1.7,16.8,32.5,14.7,56.2
8/9/2020,7,41040,0.0001705653,3/18/2021,38010,0.926169591,155,123,3/18/2021,37710,0,6,1,13,53.1,34.3,80.1
8/9/2020,7,41033,0.0001705944,3/19/2021,38550,0.939487729,160,123,3/19/2021,38220,0,5.7,-1.6,12.6,59.9,32.1,87.8
8/9/2020,8,41025,0.0001950030,3/20/2021,38190,0.930895795,165,122,3/20/2021,37890,0,5.2,-0.8,12.1,60,32.6,95
8/9/2020,6,41019,0.0001462737,3/21/2021,37770,0.920792803,170,120,,0,0,5.1,-1.9,11.7,40.4,21.5,63.1
8/9/2020,4,41015,0.0000975253,3/22/2021,37950,0.925271242,195,118,3/22/2021,75060,0,6.7,-2.9,16.9,47,19.6,76.9
8/9/2020,7,41008,0.0001706984,3/23/2021,37830,0.922502926,170,122,3/23/2021,37530,0,7.9,0.8,15.7,46,28.9,71.7
8/9/2020,6,41002,0.0001463343,3/24/2021,37380,0.911662846,190,128,3/24/2021,37080,0,8.5,-1.2,18.6,53.1,27.4,81.7
8/9/2020,8,40994,0.0001951505,3/25/2021,37530,0.915499829,180,117,3/25/2021,37200,0,9.9,1.2,19.8,57.6,30.2,94.7
8/9/2020,8,40986,0.0001951886,3/26/2021,37050,0.903967208,185,124,3/26/2021,36720,0,11,1.5,20.7,58,32.5,90.4
8/9/2020,8,40978,0.0001952267,3/27/2021,37680,0.91951779,178,125,3/27/2021,37320,0,11.9,7,19.7,69.7,44.7,88.9
8/9/2020,5,40973,0.0001220316,3/28/2021,37020,0.903521831,185,124,,0,0,13.5,7.1,21.5,69.7,40.3,97.6
8/9/2020,5,40968,0.0001220465,3/29/2021,36480,0.890451084,200,131,3/29/2021,72900,0,13.9,5.3,22.9,67.8,38.5,99.3
8/9/2020,7,40961,0.0001708943,3/30/2021,38160,0.93161788,205,123,3/30/2021,37800,4320,15.3,6.6,25.1,61,31.6,95.7
