Arrival Chickens Date,Death,Chickens,DeathPerc,Date of Laid,Eggs,Laied,Water,Feed,Date of Selling,# Eggs sold (First quality),# Eggs sold (Second quality),AvgTemp,MinTemp,MaxTemp,AvgHum,MinHum,MaxHum
6/20/2022,20,40410,0.0004460900,9/30/2022,30690,0.759465479,,,9/30/2022,29670,,14.8,11.7,17.4,91.1,74.5,99.3
6/20/2022,21,40389,0.0004683841,10/1/2022,30810,0.762831464,,,10/1/2022,,,16.4,12.5,21.6,80.2,55.7,99.3
6/20/2022,23,40366,0.0005129806,10/2/2022,30750,0.761779716,,,10/2/2022,,,17.4,10.6,25.6,74,50.6,95.3
6/20/2022,18,40348,0.0004014542,10/3/2022,31290,0.775503123,,,10/3/2022,90180,,18,12.5,25.4,75.8,44.4,96.4
6/20/2022,23,40325,0.0005129578,10/4/2022,31920,0.791568506,,,10/4/2022,,,17.5,12.8,24,74.7,55.1,92.2
6/20/2022,22,40303,0.0004906443,10/5/2022,31770,0.788278788,,,10/5/2022,61710,,17.5,11.7,24.4,79.1,60.8,94.9
6/20/2022,20,40283,0.0004460303,10/6/2022,31590,0.784201772,,,10/6/2022,,,17.1,11.4,25.7,79.7,54.7,97.7
6/20/2022,21,40262,0.0004683214,10/7/2022,32070,0.796532711,,,10/7/2022,61770,,18,11.8,27.2,71.7,37,96.5
6/20/2022,21,40241,0.0004683110,10/8/2022,31380,0.779801695,,,10/8/2022,,,18.1,11.1,26.1,68.3,38.7,95.3
6/20/2022,20,40221,0.0004460005,10/9/2022,32760,0.814499888,,,10/9/2022,,,19.2,15.2,24.1,64.9,48,83.1
6/20/2022,20,40201,0.0004459905,10/10/2022,32400,0.805950101,,,10/10/2022,,,18.5,13,24.2,61.6,38.7,84.4
6/20/2022,20,40181,0.0004459806,10/11/2022,32220,0.801871531,,,10/11/2022,125310,,16.6,11.6,24.6,71.8,44.7,92.9
6/20/2022,20,40161,0.0004459707,10/12/2022,32370,0.806005827,,,10/12/2022,,,16.5,10.6,24.7,70.7,39.1,93.7
6/20/2022,25,40136,0.0005574509,10/13/2022,31710,0.790063783,,,10/13/2022,62310,,16,9.6,24.4,72.2,42.9,93.7
6/20/2022,21,40115,0.0004682483,10/14/2022,32370,0.806930076,,,10/14/2022,31500,,15.9,9.2,23.2,76,50.3,95.7
6/20/2022,19,40096,0.0004236438,10/15/2022,32280,0.805067837,,,10/15/2022,,,17,11,24.1,79.8,56.6,94.3
6/20/2022,22,40074,0.0004905240,10/16/2022,32300,0.806008884,,,10/16/2022,,,17.9,12.8,24.8,76.8,52.2,92.3
6/20/2022,20,40054,0.0004459209,10/17/2022,32340,0.807409997,,,10/17/2022,94410,,16.5,11.4,24.7,79.8,51.5,97.7
6/20/2022,23,40031,0.0005127976,10/18/2022,31980,0.798880867,,,10/18/2022,,,17.1,12.2,25.7,73.1,46.5,94.4
6/20/2022,22,40009,0.0004904912,10/19/2022,32460,0.811317454,,,10/19/2022,62580,,16.3,9.3,25.6,75.7,44.7,96.5
6/20/2022,20,39989,0.0004458911,10/20/2022,32250,0.80647178,,,10/20/2022,31380,,16.9,11.7,24.1,76.2,48,93.5
6/20/2022,21,39968,0.0004681752,10/21/2022,32310,0.808396717,,,10/21/2022,31680,,16.9,14.7,19.1,78.4,71.5,86.3
6/20/2022,24,39944,0.0005350455,10/22/2022,31980,0.800620869,,,10/22/2022,,,18.6,14.3,24.2,79.4,68.6,90.6
6/20/2022,21,39923,0.0004681544,10/23/2022,32040,0.802544899,,,10/23/2022,,,17.5,12.6,24.5,77.3,52.4,94.1
6/20/2022,23,39900,0.0005127291,10/24/2022,31800,0.796992481,,,10/24/2022,93270,,17.6,12.1,24.4,80.9,61,96.5
6/20/2022,22,39878,0.0004904256,10/25/2022,32520,0.815487236,,,10/25/2022,,,18.3,14.8,24.1,77.9,55.1,94.5
6/20/2022,21,39857,0.0004681230,10/26/2022,31530,0.791078104,,,10/26/2022,61800,,17.8,12.8,25.2,80.8,49.6,97.2
6/20/2022,25,39832,0.0005572769,10/27/2022,32610,0.818688492,,,10/27/2022,31980,,16.4,11.2,25,76.3,42.2,96.1
6/20/2022,22,39810,0.0004903928,10/28/2022,31020,0.779201206,,,10/28/2022,30360,,15.6,9.3,24.2,72.8,36.7,95
6/20/2022,24,39786,0.0005349620,10/29/2022,32060,0.805811089,,,10/29/2022,,,15.9,9.8,25.7,69.4,37.2,94
6/20/2022,22,39764,0.0004903709,10/30/2022,31650,0.795946082,,,10/30/2022,,,15.9,10,25.7,67.8,39.4,90.8
6/20/2022,23,39741,0.0005126491,10/31/2022,31890,0.802445837,,,10/31/2022,,,15.5,9.8,26.2,70.9,36.1,93.5
6/20/2022,21,39720,0.0004680604,11/1/2022,31290,0.78776435,,,11/1/2022,,,13.4,7.7,20.2,83.4,60.2,94.9
6/20/2022,20,39700,0.0004457619,11/2/2022,30960,0.779848866,,,11/2/2022,,,13.1,10.8,15.7,89.9,75.6,97.2
6/20/2022,20,39680,0.0004457520,11/3/2022,30810,0.776461694,,,11/3/2022,,,14.9,12.8,18,91.2,68.2,99.3
6/20/2022,23,39657,0.0005126034,11/4/2022,31530,0.795067706,,,11/4/2022,,,13.5,7.5,18.1,76.7,48.2,99.4
6/20/2022,21,39636,0.0004680187,11/5/2022,30720,0.775052982,,,11/5/2022,,,12.7,6.4,20.1,42.4,22,72.7
6/20/2022,20,39616,0.0004457222,11/6/2022,30300,0.764842488,,,11/6/2022,,,9.3,3,18.5,62.9,32.4,91.8
6/20/2022,20,39596,0.0004457122,11/7/2022,30480,0.769774725,,,11/7/2022,,,9.4,3.3,18.3,73.2,38.8,93.9
6/20/2022,20,39576,0.0004457023,11/8/2022,30090,0.760309278,,,11/8/2022,,,10.7,5.3,17.6,77,48.5,91.4
6/20/2022,21,39555,0.0004679770,11/9/2022,29850,0.75464543,,,11/9/2022,,,12,10.6,14.3,85.5,75.7,98
6/20/2022,21,39534,0.0004679666,11/10/2022,28860,0.730004553,,,11/10/2022,,,12.6,9,15.9,94.9,77.7,99.4
6/20/2022,19,39515,0.0004233889,11/11/2022,29160,0.737947615,,,11/11/2022,,,11.4,7.5,17.5,85.7,48,99.4
6/20/2022,23,39492,0.0005125120,11/12/2022,28920,0.732300213,,,11/12/2022,,,9.5,6.8,13.3,80.1,59.3,99.3
6/20/2022,22,39470,0.0004902179,11/13/2022,28770,0.728908031,,,11/13/2022,,,11.4,7.4,16,65.4,39.5,94.9
6/20/2022,22,39448,0.0004902070,11/14/2022,29160,0.739200973,,,11/14/2022,,,10.7,7,15.6,88,64.1,97.7
6/20/2022,18,39430,0.0004010695,11/15/2022,28560,0.724321583,,,11/15/2022,,,8.3,6,9.8,97,95.3,99.3
6/20/2022,21,39409,0.0004679040,11/16/2022,28800,0.730797534,,,11/16/2022,,,9.9,7.6,12.2,97.7,91,99.4
6/20/2022,19,39390,0.0004233323,11/17/2022,28680,0.72810358,,,11/17/2022,,,,,,,,
6/20/2022,21,39369,0.0004678832,11/18/2022,28200,0.716299627,,,11/18/2022,,,,,,,,
6/20/2022,19,39350,0.0004233134,11/19/2022,28530,0.725031766,,,11/19/2022,,,,,,,,
6/20/2022,21,39329,0.0004678623,11/20/2022,28020,0.712451372,,,11/20/2022,,,,,,,,
6/20/2022,15,39314,0.0003341799,11/21/2022,28050,0.71348629,,,11/21/2022,,,,,,,,
6/20/2022,22,39292,0.0004901196,11/22/2022,28260,0.719230378,,,11/22/2022,,,,,,,,
6/20/2022,20,39272,0.0004455534,11/23/2022,28440,0.724180077,,,11/23/2022,,,,,,,,
6/20/2022,19,39253,0.0004232663,11/24/2022,28320,0.721473518,,,11/24/2022,,,,,,,,
6/20/2022,24,39229,0.0005346402,11/25/2022,28440,0.724973871,,,11/25/2022,,,,,,,,
6/20/2022,23,39206,0.0005123521,11/26/2022,28710,0.732285875,,,11/26/2022,,,,,,,,
6/20/2022,19,39187,0.0004232380,11/27/2022,28800,0.734937607,,,11/27/2022,,,,,,,,
